pathway	NES	padj	patient_id
Comm_6	1.6554945328338981	0.040397780812136436	TCGA-5L-AAT1
Comm_2	1.5512315028176598	0.009899268095000333	TCGA-A1-A0SP
Comm_2	1.5280134051457337	0.015849958929938332	TCGA-A2-A0EQ
Comm_2	1.4669524775119198	0.04652270834743798	TCGA-A2-A0ES
Comm_2	1.535515845730488	0.0028410010369091746	TCGA-A2-A0T6
Comm_6	1.9331508233750514	0.004634324221049446	TCGA-A2-A1FV
Comm_6	1.6664890427105317	0.035786753181617774	TCGA-A2-A3KC
Comm_3	1.6899536288073251	0.044401506404880824	TCGA-A2-A4RX
Comm_2	1.4685495649172178	0.02331236908259035	TCGA-A7-A13D
Comm_6	1.6501027804647321	0.03989566729027101	TCGA-A7-A4SB
Comm_6	1.6997009832787566	0.03164430558102824	TCGA-A7-A5ZX
Comm_2	1.539936176933521	0.0032778316298482774	TCGA-A7-A6VV
Comm_2	1.518945847884919	0.023527885828254148	TCGA-A7-A6VY
Comm_7	1.5191263661302508	0.02537349002327178	TCGA-A8-A08B
Comm_6	1.6466457078847139	0.03391120669071679	TCGA-A8-A08T
Comm_2	1.5111316798808394	0.021679990171775135	TCGA-A8-A08Z
Comm_6	1.6671674920723232	0.018657930935709513	TCGA-A8-A09V
Comm_6	1.7892107866463638	0.007302451565478246	TCGA-A8-A0A4
Comm_6	1.7354999850816977	0.01510212094665776	TCGA-AC-A2FB
Comm_2	1.4987517728057025	0.0173404869553001	TCGA-AC-A2QJ
Comm_6	1.8856329398543836	0.007275536977556178	TCGA-AC-A3QQ
Comm_3	1.6817183907490967	0.030502255454795638	TCGA-AC-A7VC
Comm_2	1.5893632141633103	0.0016311039969740728	TCGA-AC-A8OQ
Comm_2	1.5044986190240266	0.02589980052677082	TCGA-AN-A03Y
Comm_6	1.8023409748344172	0.0043772323099331815	TCGA-AN-A0XL
Comm_6	1.793184574572485	0.00848234224963024	TCGA-AO-A0JE
Comm_6	1.665883575850685	0.029987691162282365	TCGA-AO-A12E
Comm_2	1.4930035483325792	0.03282103023941247	TCGA-AQ-A04L
Comm_3	1.7518758797792615	0.012456030387429155	TCGA-AR-A0TQ
Comm_6	1.6595901187165085	0.04845800734739612	TCGA-AR-A1AK
Comm_6	1.6585640954112806	0.044417846882916195	TCGA-AR-A2LM
Comm_2	1.5059377048643274	0.045960211933776224	TCGA-B6-A0RQ
Comm_6	1.6333529100428694	0.03901900690565459	TCGA-B6-A1KI
Comm_2	1.5511574323960078	0.006315928534515684	TCGA-B6-A400
Comm_2	1.530528289875969	0.010882525573555483	TCGA-BH-A0DS
Comm_6	1.6551816169283307	0.031625057925050486	TCGA-BH-A0E1
Comm_6	1.867654509444103	0.0032316116300472224	TCGA-BH-A0EA
Comm_6	1.7228314740851676	0.028477529305241497	TCGA-BH-A0H5
Comm_6	1.6548988994915979	0.04066521602505134	TCGA-BH-A0HW
Comm_6	1.7228553511833526	0.018381481487661323	TCGA-BH-A0RX
Comm_2	1.4685728974526613	0.04146415252772113	TCGA-BH-A201
Comm_2	1.5369328829952973	0.026478774626558236	TCGA-BH-A42U
Comm_6	1.6659954928483787	0.037101356239352415	TCGA-BH-A42V
Comm_2	1.5443111251592956	0.004096272567749491	TCGA-C8-A12L
Comm_6	1.6882773942610743	0.01739454994112713	TCGA-C8-A1HO
Comm_2	1.5457872775365669	0.010175683048889534	TCGA-C8-A26X
Comm_2	1.5073991666045476	0.02130490383662332	TCGA-C8-A274
Comm_6	1.6827273585320983	0.034993787758039095	TCGA-D8-A1J8
Comm_2	1.5162684086242397	0.03688602324057284	TCGA-D8-A27V
Comm_2	1.4439835332506805	0.016040267184671723	TCGA-E2-A14Y
Comm_2	1.550252624744229	0.01117594600148521	TCGA-E2-A15D
Comm_6	1.9030389712580051	0.001883355748382391	TCGA-E2-A15R
Comm_6	1.666540769137276	0.043242208304040256	TCGA-E2-A1B1
Comm_2	1.5397015102161475	0.004314863477875454	TCGA-E2-A1LE
Comm_2	1.5098225594969061	0.022846446043725932	TCGA-E2-A1LG
Comm_1	1.538378096833858	0.002540632766522858	TCGA-E2-A1LS
Comm_3	1.6257103649517413	0.03290821022445898	TCGA-E9-A1N4
Comm_6	1.6706385201261675	0.0335178524035325	TCGA-E9-A5FK
Comm_6	1.7624968058563322	0.013861293041017745	TCGA-EW-A1IY
Comm_6	1.7834469588897937	0.012536606580413959	TCGA-HN-A2OB
Comm_6	1.832276196803451	0.012623981648559067	TCGA-LL-A440
Comm_3	1.7045155377204222	0.023430992824686664	TCGA-OL-A5D7
Comm_2	1.5076123214504153	0.04464875204453971	TCGA-OL-A5RY
Comm_2	1.5269678911444282	0.02059349286712578	TCGA-S3-AA10
Comm_2	1.4939175337215422	0.04210347667555499	TCGA-Z7-A8R5
Comm_3	1.6274080153090418	0.04865280875578544	TCGA-Z7-A8R6
