pathway	NES	padj	patient_id
Comm_1	1.6619281459319781	0.013087787740394012	TCGA-A1-A0SG
Comm_7	1.3262352067178431	0.012368123089868116	TCGA-A1-A0SP
Comm_3	1.7473510858904235	0.011993856896401443	TCGA-A2-A0CY
Comm_7	1.338961970857089	0.029109747542401698	TCGA-A2-A0ES
Comm_7	1.3357989673211506	0.029181495902590733	TCGA-A2-A0SX
Comm_1	1.5516985725624302	0.032392344732546444	TCGA-A2-A0T2
Comm_7	1.3270095603116605	0.04430296248168905	TCGA-A2-A0T5
Comm_7	1.3158303686559965	0.038046639721993944	TCGA-A2-A0YM
Comm_5	1.3205521985590345	0.037035174862309034	TCGA-A2-A3XV
Comm_3	1.6964874163041603	0.019075861953704483	TCGA-A2-A3XY
Comm_7	1.3307512343580856	0.0029200652218761363	TCGA-A2-A4RX
Comm_7	1.3419664441030503	0.009857883587414577	TCGA-A7-A0CE
Comm_7	1.3231246882552374	0.03347417099038615	TCGA-A7-A0DA
Comm_7	1.3325323795672732	0.04404765775547584	TCGA-A7-A26F
Comm_7	1.3225822997499732	0.0090239267892047	TCGA-A7-A26I
Comm_7	1.311850953586711	0.001916199205150626	TCGA-A7-A4SE
Comm_7	1.3104662825515068	0.04841290550325186	TCGA-A7-A5ZX
Comm_7	1.3319651547316056	0.04046577309019274	TCGA-A7-A6VV
Comm_7	1.3615120789174697	0.015624915748350881	TCGA-A7-A6VW
Comm_7	1.300222237967729	0.040207334990427585	TCGA-A7-A6VY
Comm_7	1.334067651217664	0.030281773054247108	TCGA-A8-A07R
Comm_7	1.320128102850663	0.036230056889396935	TCGA-AC-A2FG
Comm_7	1.3238349801116065	0.03667348718853454	TCGA-AC-A2QJ
Comm_1	1.5321964315835337	0.04763456564932905	TCGA-AC-A62X
Comm_3	1.7129688507711778	0.04327700384753777	TCGA-AC-A8OQ
Comm_3	1.6362274344600483	0.030622105380561405	TCGA-AN-A04D
Comm_7	1.3290463015788294	0.03426818441285494	TCGA-AN-A0AT
Comm_7	1.3246411481567153	0.04238039836499053	TCGA-AN-A0FJ
Comm_7	1.3372131636707292	0.012756965509814642	TCGA-AN-A0FX
Comm_7	1.3310570301641522	0.045265608158956194	TCGA-AO-A0J4
Comm_7	1.3105543530435448	0.03301296662197703	TCGA-AO-A124
Comm_7	1.3271618634757163	0.03380537961829823	TCGA-AO-A12F
Comm_1	1.5870622162579333	0.037543301958749456	TCGA-AO-A1KP
Comm_7	1.3373475276403368	0.023733477102903387	TCGA-AR-A0U0
Comm_1	1.5939122156221075	0.04423719093765747	TCGA-AR-A0U4
Comm_1	1.5792343496198191	0.043924167558822225	TCGA-AR-A1AT
Comm_1	1.6249695783970688	0.033923926331684895	TCGA-AR-A24H
Comm_7	1.3260786083522142	0.021374801756945408	TCGA-AR-A24Q
Comm_3	1.6263596028670524	0.04881634887896365	TCGA-AR-A24U
Comm_1	1.580625659281553	0.04770958071334376	TCGA-AR-A2LH
Comm_7	1.3306552602628632	0.007981367571362474	TCGA-AR-A5QQ
Comm_7	1.3180003855474989	0.03431204964172293	TCGA-B6-A0IQ
Comm_3	1.6713911150759566	0.022827758393940332	TCGA-B6-A0RG
Comm_7	1.327855063091437	0.029491082936659918	TCGA-B6-A0RQ
Comm_7	1.336870891524789	0.04872983641161428	TCGA-B6-A0WY
Comm_7	1.3196341603075132	0.0058606313830289435	TCGA-B6-A400
Comm_7	1.3455610977052725	0.03667348718853454	TCGA-BH-A0AV
Comm_7	1.3171660642383065	0.01171578470530171	TCGA-BH-A0B3
Comm_7	1.3439647192537805	0.023250017384140533	TCGA-BH-A0BL
Comm_1	1.5422687132809254	0.03054856597009003	TCGA-BH-A0DL
Comm_7	1.3271245524318025	0.014365911062931069	TCGA-BH-A0E0
Comm_7	1.3495689544948555	0.018048230576426055	TCGA-BH-A0E6
Comm_3	1.6506687303948737	0.02961742537034641	TCGA-BH-A0H9
Comm_7	1.335289688834674	0.025800842435874813	TCGA-BH-A0HF
Comm_7	1.3100887326348951	0.049950828466142475	TCGA-BH-A0WA
Comm_1	1.626112108843953	0.031094981692916718	TCGA-BH-A18U
Comm_3	1.6302912652851427	0.03557471802792681	TCGA-BH-A1FN
Comm_7	1.3111362988242996	0.04938581497869371	TCGA-BH-A201
Comm_7	1.3231714663274339	0.027602568041796116	TCGA-BH-A208
Comm_7	1.309161946774901	0.03653660348917714	TCGA-BH-A28O
Comm_7	1.3348944456588194	0.004292653286484237	TCGA-BH-A42U
Comm_7	1.3035279141949574	0.048877108138407475	TCGA-BH-A42V
Comm_7	1.3216738861568191	0.009918608701333704	TCGA-BH-A5IZ
Comm_7	1.3217392025574275	0.015843828451317647	TCGA-BH-A6R9
Comm_1	1.5334741672175785	0.042619005506566464	TCGA-C8-A12Q
Comm_1	1.600129720764992	0.03626104699309581	TCGA-C8-A27B
Comm_3	1.53552269942051	0.04415202449700859	TCGA-D8-A142
Comm_3	1.617090484077703	0.04827482818482834	TCGA-D8-A147
Comm_5	1.3375881789787858	0.015962592670298297	TCGA-D8-A1JF
Comm_7	1.326708609515796	0.03030159372511442	TCGA-D8-A27H
Comm_1	1.643619601595409	0.014807082468599735	TCGA-E2-A14P
Comm_7	1.3360062202398488	0.012510198783720273	TCGA-E2-A14U
Comm_7	1.3214900944456542	0.0041266396392299455	TCGA-E2-A14Y
Comm_1	1.6579622056905492	0.024969801928948994	TCGA-E2-A15P
Comm_5	1.3394720206744055	0.04927914039297207	TCGA-E2-A1LB
Comm_1	1.6768787602896698	0.007799657866270191	TCGA-E2-A1LH
Comm_7	1.3238051608080614	0.04839125219269765	TCGA-E2-A1LK
Comm_7	1.3287187422071558	0.003456843784765533	TCGA-E2-A1LL
Comm_3	1.711593237667593	0.016988819924203945	TCGA-E2-A573
Comm_7	1.3241895358962656	0.015810510091545802	TCGA-E9-A1NC
Comm_7	1.3350959427666413	0.030261424546704906	TCGA-E9-A1ND
Comm_7	1.3556172656261294	0.009569122366052483	TCGA-E9-A244
Comm_7	1.31038092023567	0.0034478554702835943	TCGA-E9-A5FL
Comm_7	1.3275564173703942	0.03450348448212704	TCGA-EW-A1OW
Comm_7	1.3331224689020726	0.043688113856189495	TCGA-EW-A1P1
Comm_7	1.3219213988588798	0.006288376347281921	TCGA-EW-A1P4
Comm_7	1.3244670603900632	0.020378062817438647	TCGA-EW-A1P7
Comm_1	1.5640885070048927	0.03722600747541048	TCGA-GM-A2DF
Comm_7	1.3391214081150833	0.020913791045703026	TCGA-GM-A3XG
Comm_7	1.3284965928023151	0.0026514877944237318	TCGA-LL-A6FR
Comm_7	1.3380923752363227	0.02387226829158432	TCGA-LL-A8F5
Comm_1	1.6765575931722279	0.024670454085728474	TCGA-OK-A5Q2
Comm_1	1.692559122589036	0.007932058380092576	TCGA-OL-A5D8
Comm_7	1.3346834778173111	0.03273053232356736	TCGA-OL-A5RV
Comm_7	1.3330993253185137	0.025414998759991682	TCGA-OL-A5RX
Comm_7	1.2973212718100198	0.045749231703256794	TCGA-OL-A5S0
Comm_7	1.346957144061867	0.035650000999348654	TCGA-OL-A6VQ
Comm_7	1.332203061096143	0.007526858343070647	TCGA-PL-A8LV
Comm_7	1.32911519231594	0.013384735329337798	TCGA-S3-AA10
Comm_7	1.3385770795143546	0.028325427484618027	TCGA-S3-AA15
Comm_1	1.6620130339497716	0.023372044135929703	TCGA-Z7-A8R5
